Iteration	Posterior	Likelihood	Prior	alpha_morpho	clock_morpho	completeness	diversification	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	num_samp_anc	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	turnover
1740	-728.7934	-578.1376	-150.6558	568406.1	0.08889581	0.1230218	0.09128495	1.224097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.25612	0.1717154	0.998315	0.999569	1.00043	1.00169	1.315382	8.34296	6.85077	6.6928	6.63071	4.68101	4.30343	1.50169	7.58775	6.26719	6.32932	5.61351	3.13521	2.25079	1.39178	5.05534	6.14559	6.63877	6.73337	3.17099	2.61933	3.1029	3.27295	3.3901	4.76594	3.24051	3.6566	0.930602
1750	-723.1009	-575.7891	-147.3118	534277.1	0.08857926	0.1704213	0.02467192	1.432468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.78168	0.2942737	0.998262	0.999555	1.00044	1.00174	1.45714	8.34296	6.85077	6.6928	6.63071	4.12983	4.83101	1.27917	7.58775	6.26719	6.65998	5.61351	3.13521	1.84921	1.39178	5.05534	6.14559	6.63877	6.94235	3.37843	2.61933	3.28088	3.27295	3.05631	4.76594	2.73574	4.12268	0.9830683
1760	-718.0719	-565.768	-152.3039	242678.5	0.06818438	0.3120541	-0.01927201	0.5955671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6229	0.2701508	0.997421	0.99934	1.00066	1.00258	0.5762951	8.34296	6.94083	6.6928	6.63071	4.30684	4.83101	1.27917	7.58775	6.15071	6.65998	5.61351	3.13521	2.57224	1.15438	6.65411	6.14559	6.63877	6.94235	3.37843	2.40668	2.97063	3.27343	3.17324	4.76594	2.73574	4.12268	1.033441
1770	-723.5764	-571.7876	-151.7888	205942.3	0.07542543	0.3371701	0.03220887	0.8042258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.53937	0.4090958	0.9972	0.999283	1.00071	1.0028	0.8364347	8.34296	6.94083	6.6928	6.30404	4.30684	4.83101	1.27917	7.58775	6.15071	6.65998	5.61351	3.43931	2.57224	1.42656	6.39101	6.14559	6.63877	6.94235	3.37843	2.40668	2.97063	3.27343	2.88433	4.76594	2.73574	4.0023	0.9614927
1780	-707.0048	-561.1338	-145.871	953131.3	0.0842258	0.1596382	0.1100995	1.048834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.71047	0.1992405	0.998698	0.999667	1.00033	1.0013	1.158934	8.34296	6.94083	6.70269	6.30404	4.30684	4.83101	1.27917	7.58775	6.15071	6.65998	5.61351	3.43931	2.57224	1.42656	6.05436	6.2447	6.63877	6.94235	3.37843	2.36023	3.29509	3.27343	3.0248	4.76594	2.73574	4.0023	0.9049993
1790	-711.696	-564.8206	-146.8754	698671	0.1017501	0.2912327	-0.01548166	1.120806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.80474	0.4605395	0.99848	0.999611	1.00039	1.00152	1.105324	8.34296	6.94661	6.70269	6.30404	3.20257	4.83101	1.27917	7.58775	6.15071	6.65998	5.61351	2.84861	2.57224	1.42656	6.05436	6.2447	6.63877	6.94235	3.37843	2.35928	3.29509	3.27343	3.0248	4.5894	2.73574	4.05303	1.014006
1800	-716.7283	-570.7511	-145.9772	807565.9	0.09364807	0.4435349	0.0445335	0.5366758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.95107	0.4277617	0.998586	0.999638	1.00036	1.00141	0.5812093	8.34296	6.94661	6.70269	6.30404	3.20257	4.83101	1.27917	7.58775	6.15071	6.65998	5.61351	2.84861	2.6383	1.42656	6.05436	5.72729	6.63877	7.18998	3.37843	2.35928	3.29509	3.27343	2.82658	4.5894	2.73574	3.14518	0.9233779
1810	-720.0748	-580.3186	-139.7562	322833.3	0.09405821	0.2728773	0.1328669	1.221692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.07418	0.458481	0.997764	0.999428	1.00057	1.00224	1.354558	8.34296	6.94661	6.70269	6.30404	4.38849	4.83101	1.71511	7.58775	6.15071	6.65998	5.61351	2.84861	2.6383	1.38398	6.05436	5.72729	6.63877	7.18998	3.38621	2.35928	3.01804	3.27343	2.82658	4.5894	3.35718	3.75982	0.9019113
1820	-724.7026	-577.5083	-147.1944	284902.7	0.08626087	0.1425351	0.09858138	1.464762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.19551	0.2434851	0.99762	0.999391	1.00061	1.00238	1.563343	8.34296	6.94661	6.70269	6.30404	3.97998	4.83101	1.64422	7.58775	6.15071	6.52834	5.61351	2.84861	2.51539	1.38398	6.04624	5.72729	6.63877	7.18998	2.9984	2.35928	3.01804	3.3792	2.82658	3.54433	3.35718	2.92873	0.936942
1830	-727.2895	-578.8788	-148.4107	163591	0.08052203	0.3555021	0.05264023	0.4888241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.08071	0.2696332	0.996859	0.999196	1.0008	1.00314	0.5414643	8.34296	6.94661	6.70269	6.30404	3.97998	4.83101	1.50176	7.58775	6.1121	6.52834	6.09224	3.15956	2.51539	1.73741	5.57091	5.72729	6.63877	7.18998	2.9984	2.35928	3.01804	3.3792	2.82658	3.54433	2.98658	2.92873	0.9027817
1840	-714.8942	-572.0375	-142.8567	696305.7	0.09706973	0.1298799	-0.03551883	1.360522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.30699	0.2030806	0.998477	0.999611	1.00039	1.00152	1.325003	8.34296	6.94661	6.63778	6.30404	3.82214	4.83101	1.61143	7.58775	6.03746	6.52834	6.09224	3.15956	2.51539	1.73741	5.57091	5.72729	6.63877	7.18998	2.82828	2.35928	3.01804	2.89518	2.82658	3.54433	2.79876	2.92873	1.026807
1850	-716.5892	-570.2614	-146.3279	222068	0.1010377	0.08627268	0.09447952	1.776438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.59111	0.1677285	0.997304	0.99931	1.00069	1.0027	1.870917	8.34296	6.94661	6.63778	6.30404	3.82214	4.83021	1.61143	7.58775	6.03746	6.52834	5.98533	2.89516	2.51539	1.73741	5.57091	5.72729	6.63877	7.18998	3.38099	2.35928	3.01804	2.89518	2.82658	3.54433	2.97585	2.92873	0.949501
1860	-723.9824	-573.9207	-150.0617	349309.7	0.0819303	0.3413835	0.0422591	0.7725503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.79314	0.4004393	0.99785	0.99945	1.00055	1.00215	0.8148094	8.34296	6.94661	6.63778	6.30404	3.82214	4.83021	1.61143	7.58775	6.03746	6.52834	5.98533	2.89516	2.51539	1.73741	5.57091	5.72729	6.63877	7.18998	3.38099	2.35928	3.01804	2.89518	2.82658	2.53918	2.97585	3.74976	0.9481362
1870	-719.0579	-569.8861	-149.1718	957308.7	0.07579276	0.2891255	-0.02357251	0.8680539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.42824	0.3530533	0.998701	0.999668	1.00033	1.0013	0.8444814	8.34296	6.94661	6.63778	6.30404	3.82214	4.83021	1.25923	7.58775	6.11795	6.52834	5.98533	2.89516	2.51539	1.73741	5.57091	5.72729	6.53068	7.03253	3.29165	2.35928	3.01804	2.89518	2.82658	2.53918	3.30603	4.7475	1.027914
1880	-712.9524	-566.7846	-146.1678	999344.2	0.09076331	0.2261923	0.08514039	0.7850886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.14413	0.2294898	0.998729	0.999675	1.00032	1.00127	0.870229	8.34296	6.94661	6.63778	6.30404	3.82214	4.62056	1.70209	7.58775	6.11795	6.52834	5.98533	2.89516	2.51539	1.86439	5.22594	5.72729	6.53068	7.03253	3.13412	2.35928	3.01804	2.89518	2.82658	2.53918	3.30603	4.7475	0.9021632
1890	-713.7497	-568.4341	-145.3156	961230.5	0.08132063	0.1200834	-0.05061963	1.458244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.83377	0.1990085	0.998704	0.999669	1.00033	1.0013	1.407624	8.34296	6.94661	6.63778	6.30404	3.82214	4.62056	1.70209	7.58775	6.11795	6.52834	5.99989	2.89516	2.06651	2.08077	5.22594	5.72729	6.65729	7.03253	3.35034	2.69358	2.83423	2.89518	2.82658	2.53918	3.08404	4.7475	1.035961
1900	-717.0359	-569.6455	-147.3903	648873	0.09169746	0.2463533	0.08706268	0.8225265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.46722	0.2688688	0.998422	0.999597	1.0004	1.00158	0.9095892	8.34296	6.94661	6.63778	6.30404	3.54329	4.62056	1.70209	7.58775	5.77254	6.52834	5.99989	2.89516	2.74456	2.08077	5.22594	5.72729	6.65729	7.03253	3.35034	2.69358	2.83423	2.89518	2.82658	2.53918	3.08404	4.89124	0.9042835
1910	-715.1127	-572.3032	-142.8095	391449.8	0.09619663	0.1514366	0.05985575	1.364398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.483023	0.2434935	0.997969	0.99948	1.00052	1.00203	1.424253	8.34296	6.94661	6.63778	6.30404	3.47111	4.62056	1.70209	7.58775	5.59633	6.52834	5.99989	2.89516	2.71433	1.40493	5.22594	5.72729	6.65729	7.03253	3.35034	2.69358	2.83423	2.89518	2.82658	2.53918	2.91632	4.89124	0.9579739
1920	-718.7801	-571.1612	-147.6189	803451.1	0.08438312	0.06377132	0.2257685	2.056392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.50896	0.1400714	0.998582	0.999637	1.00036	1.00142	2.28216	8.34296	6.94661	6.63778	6.30404	3.47111	4.62056	1.70209	7.74785	5.59633	6.52834	5.99989	2.85718	2.71433	1.40493	5.22594	5.72729	6.65729	7.03253	3.27778	2.69358	2.83423	3.07013	2.82658	2.53918	2.91632	4.89124	0.9010725
1930	-705.7215	-556.6358	-149.0857	634778.4	0.08078447	0.1747173	0.03690102	1.018611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.16812	0.2156462	0.998405	0.999592	1.00041	1.0016	1.055512	8.34296	6.94661	6.47017	6.30404	3.47111	4.71125	1.61428	7.74785	5.59633	6.52834	5.68403	3.20824	2.71433	1.65557	5.22594	5.72729	6.65729	6.89745	3.2088	2.69358	2.83423	3.07013	2.82658	2.53918	2.91632	4.89124	0.9650397
1940	-713.2103	-563.2642	-149.9461	960365.6	0.07010393	0.2800067	0.04018528	0.6824573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.28444	0.2654089	0.998703	0.999668	1.00033	1.0013	0.7226426	8.34296	6.94661	6.74287	6.30404	3.47111	4.71125	1.61428	7.74785	5.59633	6.52834	5.68403	3.20824	2.31608	1.65557	5.22594	5.72729	6.65729	6.89745	3.2088	2.52601	2.83423	3.07013	2.82658	2.96317	2.9649	4.1346	0.9443912
1950	-717.1196	-561.0571	-156.0626	833424	0.07206919	0.2352899	0.08370635	1.015135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.04765	0.312342	0.998608	0.999644	1.00036	1.00139	1.098842	8.34296	6.94661	6.74287	6.30404	3.54684	4.52598	1.61428	8.32923	5.59633	6.52834	5.68403	3.20824	2.31608	1.65557	5.22594	5.72729	6.65729	6.89745	3.2088	2.70614	2.83423	3.17393	2.82658	2.96317	2.9649	4.1346	0.9238231
1960	-716.418	-562.9655	-153.4525	393262.8	0.08533121	0.2586238	0.000318689	1.008369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.79503	0.3517622	0.997974	0.999482	1.00052	1.00203	1.008688	8.34296	6.94661	6.74287	6.30404	3.54684	4.52598	1.61428	8.32923	5.59633	6.52834	5.68403	3.20824	1.74637	1.30447	5.56341	5.72729	6.65729	6.89745	3.11964	2.4826	2.83423	3.10593	2.82658	2.96317	2.9649	4.1346	0.9996841
1970	-721.0499	-567.2811	-153.7689	147358.6	0.08383472	0.3404419	-0.02026944	0.6460234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3381	0.3334558	0.996691	0.999152	1.00084	1.00331	0.625754	8.34296	6.94661	6.74287	6.30404	3.54684	4.52598	1.61428	8.32923	5.59633	6.52834	5.68403	3.20824	2.69295	1.30447	5.56341	6.19788	6.65729	6.89745	3.11964	2.30311	2.83423	3.10593	2.82658	2.96317	2.9649	4.1346	1.032392
1980	-721.6995	-570.3163	-151.3832	118481.2	0.07893923	0.1497421	-0.04312437	1.004512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.22026	0.1769085	0.99631	0.999054	1.00094	1.0037	0.9613881	8.34296	6.94661	6.74287	6.30404	4.27527	4.52598	1.63679	8.32923	5.59633	6.52834	5.68403	2.87355	2.69295	1.30447	7.10748	6.19788	6.65729	6.89745	3.11964	2.30311	2.83423	3.10593	2.87126	2.96317	2.98612	4.1346	1.044856
1990	-710.4727	-556.4923	-153.9805	715098.9	0.08455879	0.2455624	0.04520773	0.7351135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.22576	0.2392726	0.998497	0.999616	1.00038	1.0015	0.7803212	8.34296	6.88723	6.36646	6.30404	4.33184	4.52598	1.63679	8.32923	5.59633	6.52834	5.68403	2.87355	2.69295	1.30447	7.10748	6.19788	6.65729	6.89745	3.11964	2.30311	3.23364	3.10593	2.87126	2.39804	2.98612	4.1346	0.9420652
2000	-723.8006	-566.3365	-157.464	513044.7	0.06240836	0.2693581	-0.02112847	0.5164828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.07794	0.1904063	0.998226	0.999546	1.00045	1.00178	0.4953543	8.34296	6.88723	6.36646	6.30404	4.33184	4.52598	1.57603	8.32923	6.12624	6.52834	5.68403	2.87355	2.69295	1.5977	7.10748	6.19788	6.65729	6.89745	3.11964	2.30311	3.23364	3.10593	3.23695	4.32178	2.98612	4.6449	1.042653
2010	-713.2308	-559.367	-153.8638	227244.4	0.07663523	0.2071897	0.04641183	0.7905466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.17686	0.206598	0.997335	0.999318	1.00068	1.00267	0.8369584	8.34296	6.90204	6.36646	6.30404	4.68414	4.52598	1.30538	8.32923	6.12624	6.52834	5.68403	3.19294	2.25251	1.5977	3.78059	6.17993	6.66605	6.75274	3.11964	2.30311	3.23364	3.10593	2.81935	2.47047	2.98612	4.6449	0.944547
2020	-710.5659	-556.2525	-154.3134	206881.9	0.07269795	0.2049481	0.09910025	1.017563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.93717	0.2623068	0.997207	0.999285	1.00071	1.0028	1.116663	8.34296	6.90204	6.36646	6.30404	4.39088	4.45731	1.30538	8.32923	5.88795	6.52834	5.68403	3.19294	2.25251	1.5977	5.59201	6.17993	6.66605	7.01127	3.11964	2.30311	3.23364	2.8259	2.81935	2.47047	2.98612	4.6449	0.9112532
2030	-714.7598	-564.4759	-150.2839	928167.2	0.08119416	0.1326983	0.1021092	1.237585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.31284	0.1893521	0.998681	0.999663	1.00034	1.00132	1.339694	8.34296	6.90204	6.36646	6.30404	4.39088	4.45731	1.30538	8.32923	5.88795	6.52834	5.68403	3.19294	1.26962	1.5977	4.49415	6.17993	6.66605	7.01127	3.11964	2.30311	2.97836	2.8259	2.81935	2.47047	3.08717	4.6449	0.9237817
2040	-723.0779	-574.5857	-148.4922	880124	0.08297335	0.1647993	-0.05016016	1.215942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.12933	0.2399261	0.998645	0.999654	1.00035	1.00136	1.165782	8.34296	6.90204	6.36646	6.30404	4.39088	4.45731	1.19268	7.35196	5.88795	6.37695	5.64928	3.19294	1.26962	1.5977	5.76096	6.17993	6.50546	7.01127	3.11964	2.30311	2.97836	2.8259	2.81935	2.5689	2.65462	4.6449	1.043027
2050	-713.9861	-568.7248	-145.2613	223387.9	0.07316965	0.1495487	0.08964492	1.007056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.51664	0.1770871	0.997312	0.999312	1.00069	1.00269	1.096701	8.34296	6.90204	6.36646	6.31018	4.39088	4.45731	1.19268	7.35196	5.88795	6.52208	5.64928	3.19294	1.26962	1.61503	5.94885	6.17993	6.64518	7.01127	3.11964	2.30311	3.35669	2.91129	2.81935	2.54898	2.65462	4.39004	0.9182595
2060	-711.7489	-559.6839	-152.065	889261.4	0.07451913	0.0320925	0.237132	2.327498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.87169	0.07717188	0.998652	0.999655	1.00034	1.00135	2.56463	8.34296	6.90204	6.36646	6.31018	4.60123	4.45731	1.50339	7.35196	5.88795	6.52208	5.64928	3.19294	2.43205	1.16943	4.68438	6.17993	6.64518	7.01127	3.09938	2.30311	3.35669	2.91129	2.81935	3.84767	3.38822	4.58096	0.9075376
2070	-704.6526	-561.5784	-143.0742	888542.7	0.08458155	0.04946551	0.1237887	2.713845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.77122	0.1412276	0.998652	0.999655	1.00034	1.00135	2.837634	8.34296	6.90204	6.36646	6.31018	3.46957	4.45731	1.50339	7.46384	5.88795	6.52208	5.51747	2.87169	2.43205	1.57718	3.22323	6.17993	6.64518	7.10055	3.16943	2.30311	3.35669	2.91129	2.81935	3.84767	3.38822	4.86909	0.9563761
2080	-704.1446	-568.651	-135.4936	487972.1	0.1118504	0.1110371	0.1241588	1.356824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.52478	0.169476	0.998181	0.999535	1.00046	1.00182	1.480983	8.34296	6.90204	6.36646	6.31018	3.46957	4.32116	1.59811	7.46384	5.88795	6.52208	5.51747	2.87169	2.43205	1.57718	3.22323	6.17993	6.64518	7.10055	3.39188	2.39215	3.24678	2.91129	3.36016	4.1453	3.38822	4.86909	0.9161646
2090	-704.2235	-564.9522	-139.2713	725242.8	0.08902804	0.2102021	0.08623906	1.078918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.65671	0.2871503	0.998508	0.999618	1.00038	1.00149	1.165157	8.34296	6.90204	6.36646	6.31018	3.46957	4.32116	1.60477	7.46384	5.79563	6.52208	5.51747	2.87169	2.43205	1.50843	3.22323	6.17993	6.64518	7.04286	3.39188	2.39215	3.24678	2.91129	2.83488	4.1453	3.38822	4.86909	0.925985
2100	-715.2605	-568.0584	-147.2021	82813.83	0.08822229	0.1733739	-0.04916294	1.092814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.27632	0.2292033	0.995586	0.998868	1.00112	1.00442	1.043651	8.34296	6.90204	6.36646	6.31018	3.46957	4.32116	1.60477	8.01837	5.51054	6.52208	5.51747	2.87169	2.32246	1.50843	3.22323	6.17993	6.64518	7.00233	3.16037	2.39215	3.24678	2.91129	3.23255	2.5542	3.38822	4.86909	1.047107
2110	-713.9385	-570.2885	-143.6501	609486.6	0.08011371	0.1941261	0.1037842	1.067499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.42245	0.2571489	0.998372	0.999584	1.00042	1.00163	1.171284	8.34296	6.90204	6.36646	6.31018	3.46957	4.32116	1.60477	8.01837	5.51054	6.52208	5.83202	2.97313	2.52713	1.50843	3.22323	6.17993	6.64518	7.00233	3.16037	2.64007	3.22746	2.91129	3.23255	4.15316	3.38822	4.86909	0.9113928
2120	-716.8118	-572.7177	-144.0941	255470.4	0.09259562	0.1897843	0.1040584	1.566643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.14753	0.3669694	0.997486	0.999357	1.00064	1.00252	1.670702	8.34296	6.90204	6.36646	6.31018	3.22722	4.32116	1.60477	8.01837	5.51054	6.52208	5.83202	2.97313	2.56777	1.50843	3.22323	5.74864	6.64518	7.00233	3.16037	2.64007	3.22746	2.91129	3.28628	4.15316	3.38822	4.86909	0.9377157
2130	-709.3207	-566.9671	-142.3536	332877.5	0.09465282	0.1682584	-0.001510216	1.332639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8852	0.2695883	0.997798	0.999436	1.00056	1.0022	1.331129	8.34296	6.90204	6.36646	6.31018	3.22722	4.32116	1.60477	8.01837	5.51054	6.52208	5.93501	2.97313	2.56777	1.50843	2.93229	5.74864	6.64518	7.00233	3.16037	2.64007	3.22746	2.91129	3.28628	4.15316	3.38822	4.86909	1.001135
2140	-710.0595	-567.2595	-142.8	729405.8	0.09545964	0.1462808	0.1200223	1.482706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.17182	0.2540547	0.998512	0.999619	1.00038	1.00149	1.602728	8.34296	6.90204	6.36646	6.31018	3.22722	4.32116	1.60477	8.01837	5.51054	6.39696	5.93501	2.92603	2.56777	1.21878	2.93229	5.74864	6.64518	7.00233	3.16037	2.5476	3.22746	2.91129	3.10701	4.15316	3.38822	4.86909	0.9251137
2150	-710.315	-569.4616	-140.8533	341926.2	0.09186339	0.3517159	0.07734497	1.014611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.435803	0.5504604	0.997827	0.999444	1.00055	1.00217	1.091956	8.34296	6.90204	6.36646	6.31018	3.65394	4.32116	1.60477	8.01837	5.51054	6.39696	5.93501	2.92603	2.17454	1.33051	3.11132	5.7245	6.64518	7.00233	3.16037	2.5476	3.22746	2.91129	3.10701	4.15316	3.38822	4.86909	0.9291684
2160	-706.6399	-564.4595	-142.1804	734449	0.09266984	0.2522142	0.007958785	1.024953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.118112	0.3456974	0.998517	0.999621	1.00038	1.00148	1.032912	8.34296	6.90204	6.36646	6.31018	3.65394	4.32116	1.60477	8.01837	5.37409	6.39696	5.93501	2.92603	2.35148	1.33051	2.89814	6.1957	6.64518	7.00233	3.16037	2.5476	3.22746	2.91129	3.10701	4.15316	3.38822	4.86909	0.9922948
2170	-702.909	-566.6358	-136.2731	546726.3	0.1031208	0.3547663	0.05638354	0.7750082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.416745	0.4261196	0.998281	0.99956	1.00044	1.00172	0.8313917	8.34296	6.90204	6.36646	6.31018	3.65394	4.32116	1.60477	8.01837	5.37409	6.39696	5.93501	2.92603	2.35148	1.10123	2.89814	6.1957	6.64518	7.00233	3.16037	2.66093	3.22746	2.91129	3.10701	4.15316	3.38822	4.86909	0.9321817
2180	-706.8062	-563.5758	-143.2304	808790.4	0.09694631	0.2355338	0.08648682	0.8822251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.10308	0.2718155	0.998587	0.999639	1.00036	1.00141	0.9687119	8.34296	6.90204	6.36646	6.31018	3.81997	4.59889	1.60477	8.01837	5.37409	6.39696	5.93501	2.92603	2.35148	1.10123	2.89814	6.1957	6.64518	7.00233	3.16037	2.66093	3.22746	2.91129	3.10701	4.84762	3.38822	4.5193	0.9107198
2190	-717.2679	-568.0998	-149.1681	636071.6	0.08546971	0.3173407	0.04553056	0.6780847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.05161	0.3152141	0.998407	0.999592	1.00041	1.00159	0.7236153	8.34296	6.90204	6.36646	6.31018	3.81997	4.77869	1.60477	8.01837	6.05582	6.39696	5.93501	2.90892	2.35148	1.18885	3.35046	6.1957	6.64518	7.00233	3.16037	2.66093	3.22746	2.98275	3.10701	4.84762	3.38822	4.13908	0.9370791
2200	-722.0084	-571.2145	-150.7939	554501.7	0.0692926	0.2072655	0.01942343	0.7687601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.26914	0.2009972	0.998294	0.999563	1.00044	1.00171	0.7881835	8.34296	6.92318	6.36646	6.31018	3.81997	4.77869	1.60477	8.01837	6.05582	6.39696	5.93501	2.90892	2.18128	1.20422	4.79156	6.1957	6.64518	7.00233	3.16037	2.55875	3.22746	2.98275	3.10701	3.75003	3.38822	4.13908	0.9753567
2210	-725.2614	-569.5494	-155.7119	818164.2	0.07214439	0.09230345	0.09250208	1.612411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.99169	0.1639657	0.998595	0.999641	1.00036	1.00141	1.704913	8.34296	6.92318	6.76846	6.31018	2.90763	4.77869	1.60477	8.01837	6.05582	6.39696	5.93501	2.90892	2.18128	1.20422	4.79156	6.1957	6.64518	7.00233	3.16037	2.55875	3.22746	2.98275	3.10701	3.75003	3.38822	3.29081	0.9457438
2220	-731.9234	-575.6577	-156.2657	101874.6	0.08531943	0.07485044	0.1075073	1.276302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9834	0.1032609	0.99602	0.99898	1.00101	1.00399	1.38381	8.34296	6.92318	6.76846	6.31018	2.90763	4.77869	1.60477	8.01837	5.65655	6.39696	5.93501	2.90892	2.18128	1.54805	4.79156	6.1957	6.64518	7.00233	3.16037	2.55875	3.22746	2.98275	3.10701	3.75003	3.38822	3.29081	0.9223106
